Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,Daily_Return,Volatility,Day_of_Week,Day_of_Month,Month,Year
2015-11-20,47.703712463378906,47.800546521692034,46.893833717661956,47.75653195648499,37147600,47.072108,42.844886,46.315509,43.953241,59.843130,1.215655,1.419844,0.004635,0.012049,4.000000,20.000000,11.000000,2015.000000
2015-11-23,47.703712463378906,47.941395145212205,47.31637958822246,47.75653195648499,28235900,47.085455,43.046267,46.447719,44.100318,53.511159,1.184025,1.372680,0.000000,0.010585,0.000000,23.000000,11.000000,2015.000000
2015-11-24,47.75653839111328,47.92379510467432,47.16673575005867,47.46603617703216,24600000,47.125926,43.232266,46.572369,44.243700,51.931987,1.149964,1.328137,0.001107,0.010284,1.000000,24.000000,11.000000,2015.000000
2015-11-25,47.2635612487793,47.73892662404915,47.2635612487793,47.61568449522278,21005100,47.129069,43.402809,46.638196,44.362126,47.321617,1.070848,1.276679,-0.010323,0.010520,2.000000,25.000000,11.000000,2015.000000
2015-11-27,47.474830627441406,47.60687766980486,47.35158851221993,47.360390081266125,9009100,47.169882,43.578452,46.717876,44.484192,44.624205,1.013512,1.224046,0.004470,0.010194,4.000000,27.000000,11.000000,2015.000000
2015-11-30,47.844539642333984,48.38152582822523,47.53643446588551,48.01179961648707,56241400,47.260660,43.774956,46.825177,44.615971,55.066908,0.986533,1.176543,0.007787,0.009709,0.000000,30.000000,11.000000,2015.000000
2015-12-01,48.610416412353516,48.61921797994514,47.80053451201973,47.89736854600374,39952800,47.363499,43.975759,46.995200,44.772616,68.214680,1.015249,1.144284,0.016008,0.009995,1.000000,1.000000,12.000000,2015.000000
2015-12-02,48.601619720458984,49.26184821882525,48.46957603564321,48.698453770848026,47274900,47.426113,44.180058,47.148192,44.922773,67.295235,1.025476,1.120523,-0.000181,0.009368,2.000000,2.000000,12.000000,2015.000000
2015-12-03,47.71250915527344,49.09458708439955,47.474826514468276,48.848102875310715,38627800,47.433341,44.367100,47.201937,45.032174,59.926833,0.950876,1.086593,-0.018294,0.010302,3.000000,3.000000,12.000000,2015.000000
2015-12-04,49.21784210205078,49.4995393743732,47.6244891770238,47.642095676306,43963700,47.516709,44.583550,47.393928,45.196318,72.936021,1.001675,1.069610,0.031550,0.012456,4.000000,4.000000,12.000000,2015.000000
2015-12-07,49.12979507446289,49.270643659337935,48.67203633409521,49.11218858159162,30709800,47.572067,44.797714,47.559248,45.350572,68.072226,1.023037,1.060295,-0.001789,0.012328,0.000000,7.000000,12.000000,2015.000000
2015-12-08,49.11219787597656,49.385090171887754,48.40795481832476,48.830500652915845,32878000,47.659772,45.022893,47.707148,45.498087,72.668726,1.026711,1.053578,-0.000358,0.011820,1.000000,8.000000,12.000000,2015.000000
