Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,Daily_Return,Volatility,Day_of_Week,Day_of_Month,Month,Year
2015-08-04,0.49301284551620483,0.4944650290442382,0.4874461804615339,0.48938244440030676,260100000,0.479459,0.501493,0.484450,0.496423,59.748450,-0.003431,-0.006745,0.003943,0.012735,1.000000,4.000000,8.000000,2015.000000
2015-08-05,0.4980955421924591,0.5055984143000689,0.49712738126538103,0.5051143338365298,234628000,0.480585,0.501421,0.485749,0.496489,56.610280,-0.001992,-0.005795,0.010309,0.012711,2.000000,5.000000,8.000000,2015.000000
2015-08-06,0.4949491024017334,0.5005157673770769,0.48672008176154,0.4968853086087292,655676000,0.481843,0.500748,0.486626,0.496429,56.418963,-0.001093,-0.004854,-0.006317,0.012419,3.000000,6.000000,8.000000,2015.000000
2015-08-07,0.5561822056770325,0.5656212794777504,0.529559005375447,0.5435966970038584,1405248000,0.485752,0.501155,0.493250,0.498772,82.031094,0.004509,-0.002982,0.123716,0.029731,4.000000,7.000000,8.000000,2015.000000
2015-08-10,0.5755446553230286,0.5796591364000326,0.5489214474296484,0.5523098945261627,662304000,0.490471,0.501953,0.501088,0.501783,84.219418,0.010391,-0.000307,0.034813,0.030325,0.000000,10.000000,8.000000,2015.000000
2015-08-11,0.5726401805877686,0.5782068439842701,0.5670735171912669,0.5670735171912669,435008000,0.495034,0.502573,0.507902,0.504561,88.150594,0.014649,0.002684,-0.005046,0.030436,1.000000,11.000000,8.000000,2015.000000
2015-08-12,0.5740925073623657,0.5782069886931414,0.5634432581707005,0.5634432581707005,384048000,0.499838,0.503434,0.514206,0.507288,87.754896,0.017934,0.005734,0.002536,0.030243,2.000000,12.000000,8.000000,2015.000000
2015-08-13,0.5692516565322876,0.5760284901323188,0.5677994737819843,0.5748183186056811,276884000,0.503868,0.504315,0.519448,0.509718,88.245847,0.019918,0.008571,-0.008432,0.030345,3.000000,13.000000,8.000000,2015.000000
2015-08-14,0.5697358846664429,0.5731242734944781,0.5653793352839664,0.5687677241120018,214652000,0.508067,0.505017,0.524238,0.512072,90.132445,0.021283,0.011113,0.000851,0.030217,4.000000,14.000000,8.000000,2015.000000
2015-08-17,0.5661056041717529,0.5687679022699669,0.5590867553264387,0.5687679022699669,273880000,0.512532,0.505564,0.528225,0.514191,86.599741,0.021821,0.013255,-0.006372,0.029770,0.000000,17.000000,8.000000,2015.000000
2015-08-18,0.5609527230262756,0.5682441290063747,0.55657784467005,0.5643553675609331,287084000,0.516631,0.506255,0.531342,0.516024,82.245477,0.021582,0.014920,-0.009102,0.030034,1.000000,18.000000,8.000000,2015.000000
2015-08-19,0.5587653517723083,0.566542875608636,0.5526891504101241,0.5602236447349886,249248000,0.521081,0.506849,0.533954,0.517701,80.585736,0.020975,0.016131,-0.003899,0.029485,2.000000,19.000000,8.000000,2015.000000
2015-08-20,0.5385922789573669,0.5551194393153722,0.535918723410624,0.5524459417155613,426932000,0.524231,0.507228,0.534396,0.518520,69.935122,0.018651,0.016635,-0.036103,0.031148,3.000000,20.000000,8.000000,2015.000000
2015-08-21,0.5218222737312317,0.5436964974016075,0.5213361566931065,0.5347037667984822,382664000,0.526821,0.507160,0.533198,0.518649,60.362076,0.015280,0.016364,-0.031137,0.032041,4.000000,21.000000,8.000000,2015.000000
2015-08-24,0.5033507347106934,0.5305720161338421,0.4860943607964815,0.4926566226142656,682284000,0.528621,0.507009,0.530356,0.518049,53.134751,0.010991,0.015290,-0.035398,0.033263,0.000000,24.000000,8.000000,2015.000000
2015-08-25,0.4928995668888092,0.5274122467408618,0.4928995668888092,0.5254678369488476,622684000,0.529390,0.506668,0.526788,0.517063,48.474107,0.006672,0.013566,-0.020763,0.033441,1.000000,25.000000,8.000000,2015.000000
2015-08-26,0.5300859212875366,0.5305720383839286,0.5050520787361504,0.5089408416663885,614976000,0.531727,0.506945,0.527102,0.517574,58.599315,0.006178,0.012088,0.075444,0.037224,2.000000,26.000000,8.000000,2015.000000
2015-08-27,0.5500156283378601,0.5502586578388929,0.5325162294306294,0.5356758447318501,463764000,0.535001,0.507499,0.529285,0.518846,48.108374,0.007311,0.011133,0.037597,0.037909,3.000000,27.000000,8.000000,2015.000000
2015-08-28,0.5524461269378662,0.5558487719233499,0.5461268959951385,0.5500156579558134,320944000,0.538481,0.507928,0.531490,0.520164,42.093052,0.008309,0.010568,0.004419,0.037834,4.000000,28.000000,8.000000,2015.000000
2015-08-31,0.5463700890541077,0.553661556129771,0.5441827068783774,0.5497727930050734,219352000,0.541246,0.508269,0.532908,0.521191,41.198493,0.008512,0.010157,-0.010998,0.037978,0.000000,31.000000,8.000000,2015.000000
2015-09-01,0.5240097641944885,0.539564817276498,0.520121058870957,0.5305720848086324,353408000,0.542795,0.508206,0.532060,0.521302,35.282276,0.006790,0.009483,-0.040925,0.039404,1.000000,1.000000,9.000000,2015.000000
2015-09-02,0.5398077964782715,0.5400508260515613,0.5293567715162603,0.538349503144602,344044000,0.544881,0.508731,0.532798,0.522028,41.870896,0.006623,0.008911,0.030148,0.039825,2.000000,2.000000,9.000000,2015.000000
2015-09-03,0.5412660837173462,0.5505019027619488,0.5402939074881682,0.5478283456980034,262556000,0.547197,0.509386,0.533604,0.522782,42.181872,0.006534,0.008436,0.002701,0.039744,3.000000,3.000000,9.000000,2015.000000
2015-09-04,0.5286276340484619,0.5405369525513855,0.528384604470943,0.5320302799215925,287972000,0.545819,0.509711,0.533130,0.523011,40.193312,0.005381,0.007825,-0.023350,0.028747,4.000000,4.000000,9.000000,2015.000000
2015-09-08,0.551230788230896,0.5534182274002456,0.539321532407305,0.5415089136297111,238448000,0.544603,0.510696,0.534854,0.524118,47.668981,0.006220,0.007504,0.042758,0.029333,1.000000,8.000000,9.000000,2015.000000
2015-09-09,0.5402939915657043,0.5575503106465808,0.5390787276298957,0.5529324583526399,289392000,0.542986,0.511763,0.535372,0.524752,45.749478,0.005933,0.007190,-0.019841,0.029606,2.000000,9.000000,9.000000,2015.000000
2015-09-10,0.5488004088401794,0.55560575693603,0.534703711554483,0.5371341806000827,357076000,0.541722,0.513005,0.536651,0.525695,52.482319,0.006320,0.007016,0.015744,0.029870,3.000000,10.000000,9.000000,2015.000000
2015-09-11,0.5505019426345825,0.5541476182447959,0.5405369762095967,0.5427244163439061,301584000,0.540784,0.514140,0.537970,0.526668,57.525564,0.006687,0.006950,0.003100,0.029847,4.000000,11.000000,9.000000,2015.000000
2015-09-14,0.5514740943908691,0.5548767402614923,0.5485575076749257,0.5531754173261807,192460000,0.539871,0.515285,0.539256,0.527641,63.904554,0.006975,0.006955,0.001766,0.029851,0.000000,14.000000,9.000000,2015.000000
2015-09-15,0.557550311088562,0.5604668981792358,0.5500158717002868,0.5517171948541885,327976000,0.539443,0.516672,0.540999,0.528814,69.164411,0.007607,0.007085,0.011018,0.029946,1.000000,15.000000,9.000000,2015.000000
2015-09-16,0.561439037322998,0.5645986538126749,0.5524463049858293,0.5565780977922598,173508000,0.539467,0.518322,0.542945,0.530093,61.579984,0.008325,0.007333,0.006975,0.029915,2.000000,16.000000,9.000000,2015.000000
2015-09-17,0.56654292345047,0.57626480009337,0.5653276598966297,0.5711607742929785,268712000,0.539856,0.520141,0.545193,0.531523,56.854925,0.009200,0.007707,0.009091,0.029956,3.000000,17.000000,9.000000,2015.000000
2015-09-18,0.5660568475723267,0.5709177862469991,0.5553627940774394,0.5587654395603181,326412000,0.541230,0.522066,0.547180,0.532877,55.737783,0.009742,0.008114,-0.000858,0.028660,4.000000,18.000000,9.000000,2015.000000
2015-09-21,0.5718899369239807,0.5731052005120081,0.5638693826732628,0.5667859689269629,281840000,0.543733,0.523944,0.549533,0.534407,60.780319,0.010521,0.008595,0.010305,0.027548,0.000000,21.000000,9.000000,2015.000000
2015-09-22,0.5563350319862366,0.5633834112310971,0.5534184452788553,0.5594946482702442,228356000,0.546382,0.525448,0.550181,0.535267,64.488135,0.009770,0.008830,-0.027199,0.026971,1.000000,22.000000,9.000000,2015.000000
2015-09-23,0.5590083599090576,0.562411004727238,0.5546335391352468,0.5568209205486779,161632000,0.549688,0.527000,0.551022,0.536198,59.753111,0.009284,0.008921,0.004805,0.026265,2.000000,23.000000,9.000000,2015.000000
2015-09-24,0.5697025656700134,0.5755356803378554,0.5468561081382816,0.5556058091135238,382440000,0.551668,0.528834,0.552801,0.537512,63.205518,0.009650,0.009067,0.019131,0.020988,3.000000,24.000000,9.000000,2015.000000
2015-09-25,0.5738343000411987,0.5850144691680585,0.5682442154777688,0.5767508281088888,369692000,0.552859,0.530537,0.554804,0.538936,72.794299,0.010157,0.009285,0.007252,0.019459,4.000000,25.000000,9.000000,2015.000000
2015-09-28,0.5662997961044312,0.5774799650460815,0.5626541215934743,0.5738342905351247,395584000,0.553552,0.532148,0.555899,0.540009,58.959667,0.009837,0.009395,-0.013130,0.019752,0.000000,28.000000,9.000000,2015.000000
2015-09-29,0.5762647390365601,0.5772369150084542,0.564355424026745,0.5723759772020337,380736000,0.555047,0.534138,0.557838,0.541431,71.637394,0.010270,0.009570,0.017597,0.019840,1.000000,29.000000,9.000000,2015.000000
2015-09-30,0.5991111397743225,0.5998402862456239,0.5782090954555477,0.5816117403569877,556380000,0.558802,0.536540,0.561769,0.543693,75.810514,0.012314,0.010119,0.039646,0.018626,2.000000,30.000000,9.000000,2015.000000
2015-10-01,0.5874451994895935,0.6008127561262814,0.5704318507660262,0.5991114328433204,489296000,0.561184,0.538894,0.564215,0.545409,67.194729,0.012844,0.010664,-0.019472,0.018668,3.000000,1.000000,10.000000,2015.000000
2015-10-02,0.602756679058075,0.602756679058075,0.578208910245842,0.5842851095780653,386144000,0.564258,0.541437,0.567885,0.547658,71.057940,0.014335,0.011398,0.026065,0.019277,4.000000,2.000000,10.000000,2015.000000
2015-10-05,0.6178259253501892,0.6253603631210006,0.6034861384777429,0.6066457544986874,482024000,0.568718,0.544393,0.572641,0.550409,73.048456,0.016542,0.012427,0.025001,0.018475,0.000000,5.000000,10.000000,2015.000000
2015-10-06,0.6258465051651001,0.6285200042330272,0.6088332186522696,0.6112636881541025,453216000,0.572449,0.547563,0.577709,0.553368,73.874014,0.018722,0.013686,0.012982,0.016633,1.000000,6.000000,10.000000,2015.000000
2015-10-07,0.6324085593223572,0.6387277895410802,0.6170966006950453,0.6273045924289015,310152000,0.577055,0.550661,0.582918,0.556467,74.153417,0.020740,0.015097,0.010485,0.015445,2.000000,7.000000,10.000000,2015.000000
2015-10-08,0.6360546350479126,0.6377559582650534,0.6190412869825525,0.6297354014145462,460068000,0.581417,0.553715,0.587979,0.559588,75.087287,0.022376,0.016553,0.005765,0.015343,3.000000,8.000000,10.000000,2015.000000
2015-10-09,0.6336240768432617,0.6387280457843142,0.6217147580338379,0.6326518426142315,423248000,0.585574,0.556697,0.592326,0.562492,72.678706,0.023209,0.017884,-0.003821,0.015525,4.000000,9.000000,10.000000,2015.000000
2015-10-12,0.6404291391372681,0.6440748713215253,0.6297350879750255,0.6343529381458217,227588000,0.590021,0.559849,0.596907,0.565548,83.015340,0.024139,0.019135,0.010740,0.015491,0.000000,12.000000,10.000000,2015.000000
2015-10-13,0.6416446566581726,0.6455333619323632,0.6331379834901979,0.6353254236671577,298444000,0.594226,0.562860,0.601168,0.568532,82.818670,0.024691,0.020246,0.001898,0.015519,1.000000,13.000000,10.000000,2015.000000
2015-10-14,0.664976954460144,0.6754279767513796,0.6416444409249892,0.6423735294585387,612148000,0.599403,0.566299,0.607245,0.572314,84.386051,0.026702,0.021537,0.036363,0.016836,2.000000,14.000000,10.000000,2015.000000
2015-10-15,0.6666783690452576,0.680289008650218,0.6593869611797744,0.6661922520087752,526048000,0.604410,0.569671,0.612905,0.576015,84.107247,0.028110,0.022852,0.002559,0.016890,3.000000,15.000000,10.000000,2015.000000
2015-10-16,0.6771293878555298,0.6834486195490455,0.6671644232823095,0.6688658039241439,448396000,0.609963,0.573314,0.619022,0.579980,89.860282,0.029726,0.024227,0.015676,0.016822,4.000000,16.000000,10.000000,2015.000000
