Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,Daily_Return,Volatility,Day_of_Week,Day_of_Month,Month,Year
2015-06-19,104.54196166992188,105.43719390196034,104.4042320969946,104.93636544985404,7399404,105.564287,105.683974,105.377582,105.133963,39.273356,-0.452938,-0.325518,-0.007489,0.008309,4.000000,19.000000,6.000000,2015.000000
2015-06-22,105.0052261352539,105.38710993836779,104.67342217779812,104.9551462895958,2443247,105.423741,105.760265,105.342119,105.128914,43.633792,-0.421183,-0.344651,0.004431,0.008347,0.000000,22.000000,6.000000,2015.000000
2015-06-23,105.56242370605469,106.40757625214867,104.90508061642812,105.41217414248264,3871874,105.376477,105.853666,105.363100,105.145914,45.860016,-0.347054,-0.345131,0.005306,0.008060,1.000000,23.000000,6.000000,2015.000000
2015-06-24,104.52943420410156,105.70012549795345,104.44178448508046,105.61874075542873,3711313,105.219028,105.927401,105.283704,105.121739,45.540732,-0.367425,-0.349590,-0.009786,0.007848,2.000000,24.000000,6.000000,2015.000000
2015-06-25,103.9722671508789,105.25564816208667,103.9722671508789,105.04905380524009,2519709,105.042799,105.967252,105.158805,105.076661,45.801532,-0.423644,-0.364401,-0.005330,0.007896,3.000000,25.000000,6.000000,2015.000000
2015-06-26,103.58411407470703,104.42925634024053,103.44011954645511,104.06615751558253,9357516,104.911643,106.011766,105.008834,105.018130,50.420097,-0.493827,-0.390286,-0.003733,0.007533,4.000000,26.000000,6.000000,2015.000000
2015-06-29,102.02530670166016,103.51528233992696,101.97522684558075,102.62004995656011,3467176,104.685955,106.055674,104.724689,104.900765,41.752895,-0.667534,-0.445736,-0.015049,0.008059,0.000000,29.000000,6.000000,2015.000000
2015-06-30,101.83123016357422,102.67011761317829,101.49316119923691,102.66385263591756,3762776,104.467155,106.027478,104.449121,104.780391,26.814763,-0.811505,-0.518890,-0.001902,0.008056,1.000000,30.000000,6.000000,2015.000000
2015-07-01,102.97687530517578,103.67804319158753,102.41970198093294,102.65133628390983,3362367,104.297187,106.045805,104.308908,104.709665,35.878745,-0.823664,-0.579844,0.011250,0.008561,2.000000,1.000000,7.000000,2015.000000
2015-07-02,103.35250091552734,103.49648548117229,102.93305718918154,103.3274509983815,2983924,104.194204,106.057975,104.217821,104.656442,43.214305,-0.793839,-0.622643,0.003648,0.008448,3.000000,2.000000,7.000000,2015.000000
2015-07-06,103.12712097167969,103.4401400181927,102.36961827639455,102.56369268314981,3221471,104.110629,106.004996,104.113945,104.596469,44.387221,-0.779405,-0.653996,-0.002181,0.008376,0.000000,6.000000,7.000000,2015.000000
2015-07-07,103.29617309570312,103.51528746488438,101.5620430852082,103.25860320979308,3713195,104.099987,105.961113,104.036062,104.545477,43.093102,-0.745728,-0.672342,0.001639,0.007934,1.000000,7.000000,7.000000,2015.000000
2015-07-08,102.14424133300781,103.25857786436673,101.84374227143229,102.67010969477076,2904010,104.021107,105.882388,103.855889,104.451311,36.480006,-0.802737,-0.698421,-0.011152,0.008289,2.000000,8.000000,7.000000,2015.000000
2015-07-09,102.57620239257812,103.6154191282526,102.48229768720947,103.50899446163399,4392886,103.862407,105.772659,103.734014,104.377777,34.764710,-0.803795,-0.719496,0.004229,0.006908,3.000000,9.000000,7.000000,2015.000000
2015-07-10,104.51690673828125,104.79862082864115,103.6216746347913,103.70931435553142,4747062,103.805122,105.695780,103.808575,104.383233,49.877085,-0.640651,-0.703727,0.018920,0.008284,4.000000,10.000000,7.000000,2015.000000
