Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,Daily_Return,Volatility,Day_of_Week,Day_of_Month,Month,Year
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
2015-05-15,0.5131932497024536,0.5175300667197619,0.5100610817396769,0.5151207111671312,215824000,0.5268906220793724,0.5327573937177658,0.5227734189265132,0.5303689500204803,40.21720248873706,-0.007140309305808223,-0.004538817464512246,0.00046979337806307697,0.020373394769401778,4,15,5,2015
2015-05-18,0.5124704837799072,0.5156026520268114,0.5095792338770502,0.5119885896482401,324972000,0.5259027764201164,0.5321405965089798,0.5217921870077888,0.5296670493835951,38.4954744754064,-0.007046758195688896,-0.005040405610747576,-0.0014083698937299438,0.020360499282482483,0,18,5,2015
2015-05-19,0.5092756152153015,0.5148427918367976,0.5083073654215288,0.5131483835524395,253808000,0.5247913286089897,0.5314309853315353,0.5206001325513615,0.5288673852985639,38.816637637392354,-0.007148019539687245,-0.00546192839653551,-0.006234248928915553,0.020385544403235718,1,19,5,2015
2015-05-20,0.5092756152153015,0.515568950327383,0.5087914903184152,0.5095176488090006,196824000,0.5233787134289741,0.530533452630043,0.5195216070907843,0.5280990805894163,37.98648884493441,-0.007145896438378929,-0.005798722004904194,0.0,0.02015368087895656,2,20,5,2015
2015-05-21,0.5056447982788086,0.5116960995041842,0.5051606734053637,0.5095176241379107,239692000,0.5218929812312126,0.5296211212873458,0.5182000062515485,0.5272185204988044,28.08624838052934,-0.007352436140967256,-0.006109464832116807,-0.007129375190991549,0.020177979272369688,3,21,5,2015
2015-05-22,0.50491863489151,0.5087914607127837,0.5037084092839472,0.5068550766568893,212592000,0.5205998197197914,0.5287954610586166,0.5169351137410687,0.5263440151808713,28.874649313672563,-0.007488394113879693,-0.006385250688469384,-0.001436113631091307,0.020131164275166796,4,22,5,2015
2015-05-26,0.5017719268798828,0.5058867859475081,0.4978991013722706,0.5024980852694025,259732000,0.5189445272088051,0.5278924113512039,0.5154910007066701,0.5253804038749501,32.620634590759735,-0.007760595511090429,-0.006660319652993594,-0.006232109084869375,0.02000727865594185,1,26,5,2015
2015-05-27,0.5286393761634827,0.5310598838023118,0.5034660505520961,0.5051604001283311,432332000,0.5185001000761986,0.5273966115713119,0.5167432269406522,0.5255082067097945,48.23784268360995,-0.005742146571625528,-0.006476685036719981,0.053545142412942504,0.023643046162447875,2,27,5,2015
