Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,Daily_Return,Volatility,Day_of_Week,Day_of_Month,Month,Year
Ticker,KO,KO,KO,KO,KO,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
2015-05-15,30.46168327331543,30.586404620193147,30.395653501820814,30.41032709534204,8479000,30.00313205718994,29.85570728302002,30.02802666991322,29.971189501390175,63.52993471995237,0.09768509416121063,0.04282245716611436,0.0004822402710469298,0.006226768567087768,4,15,5,2015
2015-05-18,30.3149356842041,30.43965977032159,30.263579530714683,30.43965977032159,11511700,30.027342796325684,29.857786178588867,30.055351337940927,29.984669743853466,60.22305766833219,0.10779033596035958,0.05581603292496341,-0.004817448457941298,0.006122338405155711,0,18,5,2015
2015-05-19,30.307605743408203,30.366297301370317,30.175546239617244,30.248911386745124,9072000,30.04678554534912,29.861610183715822,30.079375567033047,29.99733390069875,66.94189661581035,0.11389444367728174,0.06743171507542708,-0.00024179305119609307,0.006105538476793855,1,19,5,2015
2015-05-20,30.33694076538086,30.513020982355858,30.307596394801777,30.351614350020448,10965200,30.048252296447753,29.876207847595214,30.103905585923314,30.010651816960795,66.52707103713388,0.11971903758804814,0.0778891795779513,0.0009679095808825533,0.005375464700053127,2,20,5,2015
2015-05-21,30.2489013671875,30.31493109721149,30.131515491444866,30.270910344295483,9270900,30.05852289199829,29.897630767822264,30.117714707948476,30.01999493657753,57.40723355599687,0.11589506045327269,0.08549035575301558,-0.002902052612168027,0.005021453761914314,3,21,5,2015
2015-05-22,30.234233856201172,30.256245636430823,30.10951256260243,30.168204112913426,11909500,30.07026195526123,29.907021560668944,30.12881176968683,30.028396462837282,55.86861107178253,0.11040826768548584,0.09047393813950963,-0.00048489400683615624,0.005007528991625455,4,22,5,2015
2015-05-26,30.07282829284668,30.2122231658139,29.889412660610656,30.168202406545095,15194300,30.076131343841553,29.92286849975586,30.12348000998777,30.030138887543533,55.60717236017299,0.09197562707064222,0.09077427592573614,-0.0053385035030873995,0.005156192292136182,1,26,5,2015
2015-05-27,30.16819953918457,30.22689387929766,29.95543955302506,30.036140072630293,9863100,30.088970279693605,29.935046997070312,30.127739012768416,30.035553030745145,60.550242087437695,0.08409390689997664,0.08943820212058425,0.003171342761950191,0.005181083845908535,2,27,5,2015
2015-05-28,30.182880401611328,30.30026631144026,29.992129347652124,30.226901167309997,9395200,30.112813854217528,29.9442911529541,30.1329905736106,30.041330574700684,60.18506371193802,0.07813155782138992,0.08717687326074539,0.000486633695447658,0.004887829784092262,3,28,5,2015
2015-05-29,30.05081558227539,30.212222229223567,29.911420713629465,30.212222229223567,19628600,30.12748727798462,29.949573516845703,30.12516438395963,30.041702535782044,49.5143793192224,0.062034728279218854,0.08214844426444008,-0.004375487613464735,0.005016208777049055,4,29,5,2015
2015-06-01,30.03614616394043,30.380968485284125,29.99212819862898,30.344285914624333,12684100,30.128587913513183,29.963072814941405,30.116686458243514,30.04148463884708,50.0,0.04754609366214524,0.07522797414398112,-0.0004881537505961875,0.004638898476923688,0,1,6,2015
2015-06-02,30.07282829284668,30.197549579390966,29.845391901341852,29.96277779402489,11878600,30.12968854904175,29.968061752319336,30.112509490110483,30.042713801749027,58.15211632175268,0.038578973192148425,0.06789817395361458,0.0012212661606463282,0.0046388865374598545,1,2,6,2015
2015-06-03,29.984786987304688,30.23423236086562,29.91875724728266,30.153529034316428,8153800,30.13409004211426,29.971730041503907,30.100345442224217,30.040442161966897,44.374792832491664,0.024090566989311668,0.059136652560754004,-0.0029276031068529162,0.004534704232426061,2,3,6,2015
2015-06-04,29.779367446899414,30.06549543617627,29.735346679817997,29.867406182361307,10145800,30.131522369384765,29.97349094390869,30.06977610933614,30.030203937846604,18.18180165439506,-0.003922028751667028,0.0465249162982698,-0.006850792053058274,0.004774602540428516,3,4,6,2015
2015-06-05,29.419872283935547,29.72801206418363,29.40520149322465,29.69866488535981,15975600,30.109512424468996,29.96835548400879,30.007880506917033,30.006269363183428,12.630963930101501,-0.05450220048030374,0.02631949294255509,-0.012071954302081633,0.005464785596547857,4,5,6,2015
2015-06-08,29.463884353637695,29.537249480336865,29.361172056778777,29.419863598398077,14339300,30.0794319152832,29.96556739807129,29.95607134946186,29.984999362809088,17.04452795405396,-0.08999849812074245,0.0030558947298955814,0.0014959979865780682,0.005196328637990684,0,8,6,2015
2015-06-09,29.493236541748047,29.65464040768736,29.42720679700448,29.47122476103308,10772700,30.052286434173585,29.96732810974121,29.911991843965303,29.96571454629689,18.993804047557504,-0.11444187872344358,-0.02044365996077225,0.0009962090455575279,0.005215432345673102,1,9,6,2015
2015-06-10,29.58860206604004,29.742670478204342,29.551916711877464,29.58126387572769,11979900,30.03908004760742,29.964686698913575,29.88119281749623,29.950925821580935,22.87186451178414,-0.12468098832649943,-0.04129112563391769,0.003233470974167263,0.005142216780451421,2,10,6,2015
2015-06-11,29.662578582763672,29.773536992195755,29.61079874417258,29.66997731501358,11944900,30.016366386413573,29.96293800354004,29.86037241418837,29.939618086725353,28.52618196043366,-0.12538095618767287,-0.058109091744668724,0.0025001693746302678,0.004717735036299564,3,11,6,2015
2015-06-12,29.55901527404785,29.677369579399613,29.470250250481335,29.618193837618346,15568600,29.971967124938963,29.95721046447754,29.831671734174986,29.924692486228196,26.782245296556653,-0.13276198177489817,-0.07303966975071462,-0.0034913791606775435,0.003858029505871845,4,12,6,2015
2015-06-15,29.28533363342285,29.485057135729257,29.270538986386406,29.46286657606979,11364800,29.913149642944337,29.94600929260254,29.779639534103353,29.89961959003975,24.86252362304441,-0.15886403319052889,-0.09020454243867748,-0.009258821313485543,0.004198242758555241,0,15,6,2015
2015-06-16,29.647789001464844,29.706964754986465,29.292723193175995,29.314916569812663,12517400,29.879792308807374,29.934867286682127,29.767082340518733,29.889743880683874,35.80796474630719,-0.14859012350779466,-0.10188165865250091,0.012376685633122886,0.005218548736266219,1,16,6,2015
2015-06-17,29.788328170776367,29.82531336235614,29.596000659698753,29.647783314057527,13898400,29.85382843017578,29.928883895874023,29.769105752924222,29.885766794020835,39.93138943214242,-0.12763632750350595,-0.10703259242270194,0.004740291739953273,0.005378094480914672,2,17,6,2015
2015-06-18,30.069425582885742,30.13600006724258,29.706963874323044,29.706963874323044,16314600,29.840452671051025,29.93028335571289,29.797707641491986,29.892969099466516,50.44134024134621,-0.08734126553696342,-0.10309432704555424,0.009436495076119877,0.0058421119073073235,3,18,6,2015
